Region,Year,Rainfall,Air_Temp,Humidity,Wind_Speed,LST,Soil_Moisture,Elevation,Soil_Type,NDVI,EVI,EarthData_Source,Forest_Loss_HA,Forest_Loss_Risk,Reforestation_Suitability
Shah Bunder,2023,593.8099999999998,26.789287671232852,60.925999999999995,8.54,26.789287671232852,30.462999999999997,1000,1,-0.249,-0.162,Shah_Bunder_2023.tif,446.8124500913958,0.8936249001827916,0
Kharo Chan,2021,549.5599999999995,26.602356164383554,67.20243835616444,9.72,26.602356164383554,33.60121917808222,1000,1,-0.192,-0.125,Kharo_Chan_2021.tif,576.7274247173137,1.0,0
Kharo Chan,2022,1062.6599999999999,26.51095890410959,70.93580821917814,7.66,26.51095890410959,35.46790410958907,1000,1,-0.528,-0.343,Kharo_Chan_2022.tif,477.57018384183255,0.9551403676836651,0
Kharo Chan,2023,400.9799999999997,26.49454794520549,67.37331506849317,8.45,26.49454794520549,33.686657534246585,1000,1,0.031,0.02,Kharo_Chan_2023.tif,393.01954169918116,0.7860390833983624,0
Jati,2021,766.6799999999998,27.382438356164386,53.90463013698633,8.01,27.382438356164386,26.952315068493164,1000,1,-0.388,-0.252,Jati_2021.tif,305.43230886208806,0.6108646177241761,0
Jati,2022,849.9999999999999,27.05701369863018,60.650328767123376,7.53,27.05701369863018,30.325164383561688,1000,1,-0.241,-0.157,Jati_2022.tif,133.76715524804501,0.26753431049609006,1
Jati,2023,417.21000000000004,27.183232876712317,55.38967123287675,8.16,27.183232876712317,27.694835616438375,1000,1,-0.512,-0.333,Jati_2023.tif,60.434377440824164,0.12086875488164833,1
Mirpur Sakro,2021,448.19000000000005,26.852082191780816,60.77873972602745,9.02,26.852082191780816,30.389369863013727,1000,1,-0.261,-0.17,Mirpur_Sakro_2021.tif,281.59021772533595,0.5631804354506719,0
Mirpur Sakro,2022,807.81,26.51021917808216,67.36136986301373,7.69,26.51021917808216,33.68068493150687,1000,1,0.225,0.146,Mirpur_Sakro_2022.tif,415.7493620013755,0.831498724002751,0
Mirpur Sakro,2023,256.3099999999998,26.78276712328767,61.09410958904106,8.1,26.78276712328767,30.54705479452053,1000,1,0.128,0.083,Mirpur_Sakro_2023.tif,373.8768594923484,0.7477537189846968,0
Ghorabari,2021,448.19000000000005,26.852082191780816,60.77873972602745,9.02,26.852082191780816,30.389369863013727,1000,1,0.24,0.156,Ghorabari_2021.tif,562.681530912373,1.0,0
Ghorabari,2022,807.81,26.51021917808216,67.36136986301373,7.69,26.51021917808216,33.68068493150687,1000,1,0.237,0.154,Ghorabari_2022.tif,245.32710890467564,0.49065421780935126,0
Ghorabari,2023,256.3099999999998,26.78276712328767,61.09410958904106,8.1,26.78276712328767,30.54705479452053,1000,1,-0.488,-0.317,Ghorabari_2023.tif,224.13730934532344,0.4482746186906469,0
Sanghar / Sinjhoro (Makhi Forest area),2021,214.78,28.77210958904108,37.92810958904111,7.32,28.77210958904108,18.964054794520553,1000,1,-0.071,-0.046,Sanghar___Sinjhoro__Makhi_Forest_area__2021.tif,308.493474991395,0.6169869499827899,0
Sanghar / Sinjhoro (Makhi Forest area),2022,884.98,27.482821917808234,52.259232876712346,6.91,27.482821917808234,26.129616438356173,1000,1,-0.025,-0.016,Sanghar___Sinjhoro__Makhi_Forest_area__2022.tif,155.5907867149072,0.3111815734298144,0
Sanghar / Sinjhoro (Makhi Forest area),2023,245.67000000000004,28.407205479452077,42.058328767123314,6.24,28.407205479452077,21.029164383561657,1000,1,-0.403,-0.262,Sanghar___Sinjhoro__Makhi_Forest_area__2023.tif,79.45196139404675,0.15890392278809348,1
Badin (Hadero Lake forests),2021,767.3099999999998,27.71663013698629,50.91917808219176,7.69,27.71663013698629,25.45958904109588,1000,1,-0.265,-0.172,Badin__Hadero_Lake_forests__2021.tif,255.8462674347217,0.5116925348694434,0
Badin (Hadero Lake forests),2022,863.7400000000001,27.361671232876716,57.11673972602741,7.63,27.361671232876716,28.558369863013706,1000,1,0.185,0.12,Badin__Hadero_Lake_forests__2022.tif,298.6999768177659,0.5973999536355318,0
Badin (Hadero Lake forests),2023,434.9199999999999,27.532164383561664,52.52243835616438,8.41,27.532164383561664,26.26121917808219,1000,1,0.218,0.142,Badin__Hadero_Lake_forests__2023.tif,592.4316817613654,1.0,0
Karachi (Clifton Urban Forest zone),2021,276.88,26.414931506849296,64.81906849315072,8.44,26.414931506849296,32.40953424657536,1000,1,-0.476,-0.309,Karachi__Clifton_Urban_Forest_zone__2021.tif,126.15592872267676,0.2523118574453535,1
Karachi (Clifton Urban Forest zone),2022,782.9899999999999,25.97928767123288,71.519698630137,7.47,25.97928767123288,35.7598493150685,1000,1,-0.206,-0.134,Karachi__Clifton_Urban_Forest_zone__2022.tif,463.67853759377624,0.9273570751875525,0
Karachi (Clifton Urban Forest zone),2023,160.74999999999997,26.397698630137008,65.2589589041096,7.69,26.397698630137008,32.6294794520548,1000,1,0.293,0.19,Karachi__Clifton_Urban_Forest_zone__2023.tif,165.12103590221665,0.33024207180443327,0
Hyderabad,2021,300.36,27.419780821917815,45.078054794520575,8.6,27.419780821917815,22.539027397260288,1000,1,0.105,0.068,Hyderabad_2021.tif,383.32666878842736,0.7666533375768547,0
Hyderabad,2022,790.4399999999998,26.63558904109589,57.01419178082198,8.0,26.63558904109589,28.50709589041099,1000,1,-0.23,-0.15,Hyderabad_2022.tif,250.70334966857246,0.5014066993371449,0
Hyderabad,2023,240.46000000000004,27.199095890410963,48.18854794520551,7.74,27.199095890410963,24.094273972602753,1000,1,0.294,0.191,Hyderabad_2023.tif,233.63032356153178,0.4672606471230636,0
Larkana,2021,104.58000000000004,29.66008219178081,27.235671232876715,5.74,29.66008219178081,13.617835616438358,1000,1,0.443,0.288,Larkana_2021.tif,528.8810759957792,1.0,0
Larkana,2022,1270.15,27.69090410958903,45.01093150684933,5.59,27.69090410958903,22.505465753424666,1000,1,0.005,0.003,Larkana_2022.tif,518.9423854601862,1.0,0
Larkana,2023,340.1199999999999,28.758684931506846,35.24312328767128,6.04,28.758684931506846,17.62156164383564,1000,1,0.336,0.218,Larkana_2023.tif,126.9835159479745,0.253967031895949,1
Mirpur Khas,2021,321.65,28.308520547945196,42.25232876712329,7.3,28.308520547945196,21.126164383561644,1000,1,0.221,0.144,Mirpur_Khas_2021.tif,94.93485283421808,0.18986970566843617,1
Mirpur Khas,2022,799.3299999999999,27.376109589041107,54.15030136986302,7.28,27.376109589041107,27.07515068493151,1000,1,0.129,0.084,Mirpur_Khas_2022.tif,379.4508241385262,0.7589016482770523,0
Mirpur Khas,2023,255.49,28.095863013698644,45.265561643835625,7.11,28.095863013698644,22.632780821917812,1000,1,-0.116,-0.075,Mirpur_Khas_2023.tif,210.48364916739163,0.42096729833478325,0
Ziarat,2021,607.21,14.761205479452055,36.01857534246577,6.82,14.761205479452055,18.009287671232887,1000,1,-0.141,-0.092,Ziarat_2021.tif,111.89139615206798,0.22378279230413597,0
Ziarat,2022,706.87,13.896794520547944,49.10180821917813,6.03,13.896794520547944,24.550904109589066,1000,1,0.021,0.014,Ziarat_2022.tif,54.61768598349061,0.10923537196698122,0
Ziarat,2023,364.94000000000017,14.504410958904117,42.58627397260271,6.73,14.504410958904117,21.293136986301356,1000,1,0.188,0.122,Ziarat_2023.tif,459.6712253701627,0.9193424507403254,0
Quetta,2021,614.9200000000001,16.644876712328763,32.34389041095894,5.88,16.644876712328763,16.17194520547947,1000,1,0.188,0.122,Quetta_2021.tif,334.21109823549455,0.6684221964709891,0
Quetta,2022,702.5899999999998,15.788849315068495,46.78035616438352,5.56,15.788849315068495,23.39017808219176,1000,1,-0.251,-0.163,Quetta_2022.tif,433.8711328774859,0.8677422657549717,0
Quetta,2023,325.2899999999999,16.447260273972596,40.45528767123289,6.59,16.447260273972596,20.227643835616444,1000,1,0.013,0.008,Quetta_2023.tif,388.59062669896554,0.7771812533979311,0
Kalat,2021,205.32000000000005,17.68202739726027,30.172493150684925,9.02,17.68202739726027,15.086246575342463,1000,1,-0.065,-0.042,Kalat_2021.tif,280.6553513386885,0.5613107026773769,0
Kalat,2022,790.3399999999998,16.587506849315073,45.92224657534247,9.62,16.587506849315073,22.961123287671235,1000,1,-0.391,-0.254,Kalat_2022.tif,100.00485228707811,0.2000097045741562,1
Kalat,2023,283.77999999999975,17.288547945205472,39.761945205479414,8.86,17.288547945205472,19.880972602739707,1000,1,0.16,0.104,Kalat_2023.tif,228.58460414654354,0.4571692082930871,0
Khuzdar,2021,128.21,22.169534246575353,26.945561643835635,7.11,22.169534246575353,13.472780821917818,1000,1,0.425,0.276,Khuzdar_2021.tif,410.72985060780337,0.8214597012156067,0
Khuzdar,2022,1090.7099999999998,20.67161643835617,44.889452054794525,7.55,20.67161643835617,22.444726027397262,1000,1,0.021,0.014,Khuzdar_2022.tif,450.1844467997888,0.9003688935995776,0
Khuzdar,2023,303.81000000000006,21.51380821917808,36.87879452054795,6.22,21.51380821917808,18.439397260273974,1000,1,-0.098,-0.064,Khuzdar_2023.tif,504.79862400172226,1.0,0
Gwadar,2021,98.38000000000004,26.34032876712326,69.7802739726028,11.05,26.34032876712326,34.8901369863014,1000,1,0.232,0.151,Gwadar_2021.tif,337.16535320300073,0.6743307064060015,0
Gwadar,2022,271.6399999999999,26.482246575342465,72.64591780821911,9.55,26.482246575342465,36.322958904109555,1000,1,0.031,0.02,Gwadar_2022.tif,75.4419525181481,0.1508839050362962,1
Gwadar,2023,262.03000000000003,26.306958904109596,73.92465753424652,10.83,26.306958904109596,36.96232876712326,1000,1,-0.165,-0.107,Gwadar_2023.tif,337.3339095297261,0.6746678190594522,0
Turbat,2021,82.5,26.8729315068493,36.07523287671233,13.96,26.8729315068493,18.037616438356164,1000,1,-0.291,-0.189,Turbat_2021.tif,354.305689074562,0.708611378149124,0
Turbat,2022,262.73,26.855287671232887,41.86065753424658,10.6,26.855287671232887,20.93032876712329,1000,1,0.189,0.123,Turbat_2022.tif,527.2220288731589,1.0,0
Turbat,2023,444.71999999999974,26.465260273972596,45.711369863013644,15.01,26.465260273972596,22.855684931506822,1000,1,0.203,0.132,Turbat_2023.tif,343.4871935911577,0.6869743871823154,0
Loralai,2021,450.6200000000001,18.89465753424658,33.75520547945209,6.82,18.89465753424658,16.877602739726044,1000,1,-0.06,-0.039,Loralai_2021.tif,266.7445948885633,0.5334891897771267,0
Loralai,2022,690.27,17.8732602739726,46.99189041095891,7.28,17.8732602739726,23.495945205479455,1000,1,0.337,0.219,Loralai_2022.tif,387.20781024435956,0.7744156204887191,0
Loralai,2023,447.49999999999994,18.350465753424665,41.13490410958903,6.38,18.350465753424665,20.567452054794515,1000,1,0.171,0.111,Loralai_2023.tif,100.64254057105921,0.20128508114211843,1
Harnai,2021,335.66999999999996,21.97098630136986,31.04197260273974,6.09,21.97098630136986,15.52098630136987,1000,1,-0.226,-0.147,Harnai_2021.tif,369.7115122843063,0.7394230245686126,0
Harnai,2022,784.9099999999994,20.92928767123286,45.25578082191781,6.48,20.92928767123286,22.627890410958905,1000,1,-0.473,-0.307,Harnai_2022.tif,71.53979239198276,0.1430795847839655,1
Harnai,2023,468.98,21.29279452054793,39.13328767123285,5.5,21.29279452054793,19.566643835616425,1000,1,-0.524,-0.341,Harnai_2023.tif,161.4470006172923,0.3228940012345846,0
Barkhan,2021,322.73999999999984,22.82978082191781,34.22643835616439,7.31,22.82978082191781,17.113219178082193,1000,1,0.433,0.281,Barkhan_2021.tif,310.0121672291562,0.6200243344583124,0
Barkhan,2022,682.1200000000001,22.10115068493153,45.16331506849316,6.01,22.10115068493153,22.58165753424658,1000,1,-0.259,-0.168,Barkhan_2022.tif,471.21728088942945,0.9424345617788589,0
Barkhan,2023,583.2699999999999,21.94227397260274,43.01953424657534,5.43,21.94227397260274,21.50976712328767,1000,1,0.006,0.004,Barkhan_2023.tif,132.99861142465232,0.26599722284930466,1
Musakhel,2021,324.07000000000005,20.66101369863014,35.91430136986304,6.88,20.66101369863014,17.95715068493152,1000,1,-0.063,-0.041,Musakhel_2021.tif,108.23229393106183,0.21646458786212366,1
Musakhel,2022,531.66,20.27158904109589,44.517589041095896,5.59,20.27158904109589,22.258794520547948,1000,1,0.042,0.027,Musakhel_2022.tif,70.54191864665037,0.14108383729330073,1
Musakhel,2023,518.6099999999999,20.097315068493142,42.67668493150686,5.72,20.097315068493142,21.33834246575343,1000,1,0.108,0.07,Musakhel_2023.tif,470.0557347487386,0.9401114694974771,0
Zarghoon / Hanna (near Quetta),2021,795.2199999999998,16.39772602739725,32.442739726027355,4.88,16.39772602739725,16.221369863013678,1000,1,-0.105,-0.068,Zarghoon___Hanna__near_Quetta__2021.tif,356.9569278912888,0.7139138557825776,0
Zarghoon / Hanna (near Quetta),2022,725.0899999999998,15.684191780821914,45.6054520547945,4.86,15.684191780821914,22.80272602739725,1000,1,0.145,0.094,Zarghoon___Hanna__near_Quetta__2022.tif,575.3553750433791,1.0,0
Zarghoon / Hanna (near Quetta),2023,342.74,16.236794520547942,39.54783561643835,5.92,16.236794520547942,19.773917808219174,1000,1,0.237,0.154,Zarghoon___Hanna__near_Quetta__2023.tif,323.37113222674884,0.6467422644534977,0
Harboi (near Kalat),2021,205.32000000000005,17.68202739726027,30.172493150684925,9.02,17.68202739726027,15.086246575342463,1000,1,-0.196,-0.127,Harboi__near_Kalat__2021.tif,222.7063869183892,0.4454127738367784,0
Harboi (near Kalat),2022,790.3399999999998,16.587506849315073,45.92224657534247,9.62,16.587506849315073,22.961123287671235,1000,1,0.183,0.119,Harboi__near_Kalat__2022.tif,400.5783077451653,0.8011566154903307,0
Harboi (near Kalat),2023,283.77999999999975,17.288547945205472,39.761945205479414,8.86,17.288547945205472,19.880972602739707,1000,1,0.225,0.146,Harboi__near_Kalat__2023.tif,459.21960062363394,0.9184392012472679,0
Takatu Mountain settlements,2021,795.2199999999998,16.39772602739725,32.442739726027355,4.88,16.39772602739725,16.221369863013678,1000,1,-0.479,-0.311,Takatu_Mountain_settlements_2021.tif,174.33417130588333,0.34866834261176666,0
Takatu Mountain settlements,2022,725.0899999999998,15.684191780821914,45.6054520547945,4.86,15.684191780821914,22.80272602739725,1000,1,-0.398,-0.259,Takatu_Mountain_settlements_2022.tif,553.6344096178242,1.0,0
Takatu Mountain settlements,2023,342.74,16.236794520547942,39.54783561643835,5.92,16.236794520547942,19.773917808219174,1000,1,0.087,0.057,Takatu_Mountain_settlements_2023.tif,297.22619847554745,0.5944523969510949,0
Suleiman Range foothill settlements,2021,324.07000000000005,20.66101369863014,35.91430136986304,6.88,20.66101369863014,17.95715068493152,1000,1,0.097,0.063,Suleiman_Range_foothill_settlements_2021.tif,280.64669591338975,0.5612933918267795,0
Suleiman Range foothill settlements,2022,531.66,20.27158904109589,44.517589041095896,5.59,20.27158904109589,22.258794520547948,1000,1,0.053,0.034,Suleiman_Range_foothill_settlements_2022.tif,413.8600750374877,0.8277201500749755,0
Suleiman Range foothill settlements,2023,518.6099999999999,20.097315068493142,42.67668493150686,5.72,20.097315068493142,21.33834246575343,1000,1,-0.003,-0.002,Suleiman_Range_foothill_settlements_2023.tif,177.62655864124054,0.35525311728248105,0
Gilgit,2021,317.78999999999996,1.2547397260273982,57.15153424657534,2.22,1.2547397260273982,28.57576712328767,1000,1,0.184,0.12,Gilgit_2021.tif,390.27688453116326,0.7805537690623265,0
Gilgit,2022,345.6299999999999,2.1096438356164344,59.88197260273972,2.4,2.1096438356164344,29.94098630136986,1000,1,0.023,0.015,Gilgit_2022.tif,590.0651491140256,1.0,0
Gilgit,2023,336.87999999999994,2.396246575342466,57.48895890410952,2.32,2.396246575342466,28.74447945205476,1000,1,0.139,0.09,Gilgit_2023.tif,365.2880486740532,0.7305760973481064,0
Skardu,2021,467.14,-0.799643835616438,58.85498630136991,2.61,-0.799643835616438,29.427493150684956,1000,1,-0.188,-0.122,Skardu_2021.tif,576.5559274719765,1.0,0
Skardu,2022,461.95,-0.08791780821917848,60.7189863013699,2.5,-0.08791780821917848,30.35949315068495,1000,1,-0.399,-0.259,Skardu_2022.tif,287.45480703177554,0.5749096140635511,0
Skardu,2023,488.89999999999986,0.10569863013698669,59.06542465753418,3.03,0.10569863013698669,29.53271232876709,1000,1,-0.233,-0.151,Skardu_2023.tif,457.1599565905454,0.9143199131810907,0
Astore,2021,514.4800000000002,0.9117534246575346,60.45517808219178,2.31,0.9117534246575346,30.22758904109589,1000,1,0.333,0.216,Astore_2021.tif,586.7145157103845,1.0,0
Astore,2022,519.5999999999998,1.4721643835616427,62.649890410958875,2.41,1.4721643835616427,31.324945205479438,1000,1,0.404,0.263,Astore_2022.tif,103.96039896119726,0.2079207979223945,0
Astore,2023,538.8199999999996,1.9395342465753413,60.21326027397264,2.75,1.9395342465753413,30.10663013698632,1000,1,0.021,0.014,Astore_2023.tif,302.70627372794524,0.6054125474558905,0
Rama Meadows settlements,2021,795.9000000000003,-3.2119178082191784,77.13832876712333,6.81,-3.2119178082191784,38.56916438356166,1000,1,-0.127,-0.083,Rama_Meadows_settlements_2021.tif,146.72695632710034,0.2934539126542007,0
Rama Meadows settlements,2022,768.3699999999998,-2.1019178082191785,76.7945753424658,3.7,-2.1019178082191785,38.3972876712329,1000,1,-0.108,-0.07,Rama_Meadows_settlements_2022.tif,573.8516632107578,1.0,0
Rama Meadows settlements,2023,808.8799999999993,-2.167342465753423,77.27484931506854,8.23,-2.167342465753423,38.63742465753427,1000,1,0.166,0.108,Rama_Meadows_settlements_2023.tif,259.54160198234956,0.5190832039646991,0
Hunza,2021,215.52,-3.1739178082191826,58.051643835616474,3.48,-3.1739178082191826,29.025821917808237,1000,1,-0.264,-0.172,Hunza_2021.tif,584.6993839341178,1.0,0
Hunza,2022,199.62000000000006,-2.0052328767123275,60.292849315068494,3.87,-2.0052328767123275,30.146424657534247,1000,1,-0.468,-0.304,Hunza_2022.tif,598.959795405585,1.0,0
Hunza,2023,205.6600000000001,-2.028273972602739,58.11216438356166,4.0,-2.028273972602739,29.05608219178083,1000,1,-0.244,-0.159,Hunza_2023.tif,393.22279943311736,0.7864455988662347,0
Nagar,2021,355.73999999999984,-3.8067397260274,64.15863013698626,2.95,-3.8067397260274,32.07931506849313,1000,1,0.151,0.098,Nagar_2021.tif,113.31609434499123,0.22663218868998244,0
Nagar,2022,361.06999999999994,-2.9401369863013715,66.63983561643838,2.64,-2.9401369863013715,33.31991780821919,1000,1,0.078,0.051,Nagar_2022.tif,187.52389895042688,0.37504779790085374,0
Nagar,2023,378.63999999999993,-2.8378082191780822,64.69586301369864,2.72,-2.8378082191780822,32.34793150684932,1000,1,0.531,0.345,Nagar_2023.tif,227.36325589398103,0.4547265117879621,0
Gahkuch (Ghizer),2021,286.2200000000001,0.45821917808219326,58.54054794520546,2.68,0.45821917808219326,29.27027397260273,1000,1,0.259,0.168,Gahkuch__Ghizer__2021.tif,555.6351221082987,1.0,0
Gahkuch (Ghizer),2022,330.58,1.5258356164383553,60.41676712328774,2.8,1.5258356164383553,30.20838356164387,1000,1,0.082,0.053,Gahkuch__Ghizer__2022.tif,443.7215627918175,0.887443125583635,0
Gahkuch (Ghizer),2023,293.95,1.7765205479452046,57.6937808219178,2.93,1.7765205479452046,28.8468904109589,1000,1,0.112,0.073,Gahkuch__Ghizer__2023.tif,497.6603480614817,0.9953206961229635,0
Phander,2021,326.0699999999999,-2.999917808219178,60.44764383561649,3.56,-2.999917808219178,30.223821917808245,1000,1,-0.139,-0.09,Phander_2021.tif,534.8879402859302,1.0,0
Phander,2022,390.58999999999986,-1.8838904109589025,62.105506849315155,3.43,-1.8838904109589025,31.052753424657578,1000,1,0.266,0.173,Phander_2022.tif,597.4901314942849,1.0,0
Phander,2023,332.4599999999998,-1.7394520547945176,59.273178082191706,3.01,-1.7394520547945176,29.636589041095853,1000,1,0.447,0.291,Phander_2023.tif,354.8208377099534,0.7096416754199069,0
Yasin,2021,216.3700000000001,-3.427616438356168,54.44153424657535,2.87,-3.427616438356168,27.220767123287676,1000,1,-0.259,-0.168,Yasin_2021.tif,352.2682050752908,0.7045364101505815,0
Yasin,2022,214.6700000000001,-1.8277534246575327,53.17043835616439,3.32,-1.8277534246575327,26.585219178082195,1000,1,-0.138,-0.09,Yasin_2022.tif,289.06752126837466,0.5781350425367493,0
Yasin,2023,163.44000000000014,-1.8599178082191805,50.83375342465752,3.25,-1.8599178082191805,25.41687671232876,1000,1,-0.561,-0.365,Yasin_2023.tif,322.0081042695479,0.6440162085390958,0
Bagrot Valley settlements,2021,317.78999999999996,1.2547397260273982,57.15153424657534,2.22,1.2547397260273982,28.57576712328767,1000,1,0.271,0.176,Bagrot_Valley_settlements_2021.tif,222.94489531511945,0.4458897906302389,0
Bagrot Valley settlements,2022,345.6299999999999,2.1096438356164344,59.88197260273972,2.4,2.1096438356164344,29.94098630136986,1000,1,0.206,0.134,Bagrot_Valley_settlements_2022.tif,308.4894765022579,0.6169789530045158,0
Bagrot Valley settlements,2023,336.87999999999994,2.396246575342466,57.48895890410952,2.32,2.396246575342466,28.74447945205476,1000,1,-0.03,-0.019,Bagrot_Valley_settlements_2023.tif,599.8414119961839,1.0,0
Naltar Bala,2021,317.78999999999996,1.2547397260273982,57.15153424657534,2.22,1.2547397260273982,28.57576712328767,1000,1,-0.109,-0.071,Naltar_Bala_2021.tif,587.0519279593005,1.0,0
Naltar Bala,2022,345.6299999999999,2.1096438356164344,59.88197260273972,2.4,2.1096438356164344,29.94098630136986,1000,1,0.257,0.167,Naltar_Bala_2022.tif,585.085253106678,1.0,0
Naltar Bala,2023,336.87999999999994,2.396246575342466,57.48895890410952,2.32,2.396246575342466,28.74447945205476,1000,1,0.012,0.008,Naltar_Bala_2023.tif,292.1195635263894,0.5842391270527788,0
Muzaffarabad,2021,1472.309999999999,10.369479452054792,64.25682191780815,2.45,10.369479452054792,32.12841095890408,1000,1,0.162,0.105,Muzaffarabad_2021.tif,202.92719406987655,0.4058543881397531,0
Muzaffarabad,2022,1328.769999999999,11.019643835616437,64.27547945205485,2.17,11.019643835616437,32.13773972602743,1000,1,0.065,0.042,Muzaffarabad_2022.tif,59.466560797096676,0.11893312159419335,0
Muzaffarabad,2023,1375.3500000000001,10.529945205479445,67.41904109589046,2.04,10.529945205479445,33.70952054794523,1000,1,0.046,0.03,Muzaffarabad_2023.tif,186.4086360367195,0.372817272073439,0
Rawalakot,2021,1511.1699999999987,14.065534246575341,64.08389041095887,2.59,14.065534246575341,32.041945205479436,1000,1,-0.381,-0.248,Rawalakot_2021.tif,101.6956135150323,0.20339122703006463,0
Rawalakot,2022,1367.5399999999986,14.541452054794508,65.07550684931509,2.65,14.541452054794508,32.537753424657545,1000,1,0.089,0.058,Rawalakot_2022.tif,187.65267367922772,0.37530534735845544,0
Rawalakot,2023,1315.8899999999992,14.056164383561663,68.05575342465755,2.53,14.056164383561663,34.027876712328776,1000,1,0.558,0.363,Rawalakot_2023.tif,127.89129383441885,0.2557825876688377,0
Bagh,2021,1511.1699999999987,14.065534246575341,64.08389041095887,2.59,14.065534246575341,32.041945205479436,1000,1,0.021,0.014,Bagh_2021.tif,247.30972517555975,0.4946194503511195,0
Bagh,2022,1367.5399999999986,14.541452054794508,65.07550684931509,2.65,14.541452054794508,32.537753424657545,1000,1,0.238,0.155,Bagh_2022.tif,595.3282841105311,1.0,0
Bagh,2023,1315.8899999999992,14.056164383561663,68.05575342465755,2.53,14.056164383561663,34.027876712328776,1000,1,-0.215,-0.14,Bagh_2023.tif,569.1872223914481,1.0,0
Kotli,2021,1608.6399999999994,20.22865753424658,57.47983561643837,4.08,20.22865753424658,28.739917808219186,1000,1,-0.106,-0.069,Kotli_2021.tif,252.0071402661041,0.5040142805322082,0
Kotli,2022,1557.7299999999996,20.48863013698631,58.83186301369868,3.81,20.48863013698631,29.41593150684934,1000,1,-0.354,-0.23,Kotli_2022.tif,79.80831452721421,0.15961662905442842,1
Kotli,2023,1359.36,19.929095890410963,62.04726027397263,2.77,19.929095890410963,31.023630136986316,1000,1,0.043,0.028,Kotli_2023.tif,93.9947819122279,0.18798956382445578,1
Bhimber,2021,1317.9700000000003,22.06128767123289,55.175452054794505,4.02,22.06128767123289,27.587726027397252,1000,1,-0.339,-0.22,Bhimber_2021.tif,474.5289248254198,0.9490578496508395,0
Bhimber,2022,1498.3399999999997,22.19805479452057,57.428465753424675,3.8,22.19805479452057,28.714232876712337,1000,1,-0.01,-0.007,Bhimber_2022.tif,551.986694741006,1.0,0
Bhimber,2023,1399.5900000000001,21.4305205479452,61.22304109589042,2.89,21.4305205479452,30.61152054794521,1000,1,-0.094,-0.061,Bhimber_2023.tif,345.93264205646597,0.6918652841129319,0
Neelum Valley towns,2021,1472.309999999999,10.369479452054792,64.25682191780815,2.45,10.369479452054792,32.12841095890408,1000,1,0.087,0.057,Neelum_Valley_towns_2021.tif,424.93644832537984,0.8498728966507597,0
Neelum Valley towns,2022,1328.769999999999,11.019643835616437,64.27547945205485,2.17,11.019643835616437,32.13773972602743,1000,1,0.263,0.171,Neelum_Valley_towns_2022.tif,327.71793927605853,0.655435878552117,0
Neelum Valley towns,2023,1375.3500000000001,10.529945205479445,67.41904109589046,2.04,10.529945205479445,33.70952054794523,1000,1,0.253,0.164,Neelum_Valley_towns_2023.tif,192.73482800213372,0.38546965600426747,0
Keran,2021,1472.309999999999,10.369479452054792,64.25682191780815,2.45,10.369479452054792,32.12841095890408,1000,1,-0.023,-0.015,Keran_2021.tif,567.2044429349014,1.0,0
Keran,2022,1328.769999999999,11.019643835616437,64.27547945205485,2.17,11.019643835616437,32.13773972602743,1000,1,-0.103,-0.067,Keran_2022.tif,493.8962727685848,0.9877925455371697,0
Keran,2023,1375.3500000000001,10.529945205479445,67.41904109589046,2.04,10.529945205479445,33.70952054794523,1000,1,-0.258,-0.168,Keran_2023.tif,175.76089684011896,0.3515217936802379,0
Sharda,2021,883.5199999999995,-1.2571506849315053,74.26210958904107,5.47,-1.2571506849315053,37.13105479452054,1000,1,0.276,0.179,Sharda_2021.tif,243.72801296588096,0.4874560259317619,0
Sharda,2022,848.9899999999998,-0.5548767123287686,75.5195890410959,3.57,-0.5548767123287686,37.75979452054795,1000,1,0.081,0.053,Sharda_2022.tif,98.60041213857676,0.19720082427715352,0
Sharda,2023,881.2699999999992,-0.41227397260273924,75.73090410958906,6.17,-0.41227397260273924,37.86545205479453,1000,1,0.124,0.081,Sharda_2023.tif,594.0586083986686,1.0,0
Leepa / Reshian,2021,1472.309999999999,10.369479452054792,64.25682191780815,2.45,10.369479452054792,32.12841095890408,1000,1,0.04,0.026,Leepa___Reshian_2021.tif,276.59128564527157,0.5531825712905432,0
Leepa / Reshian,2022,1328.769999999999,11.019643835616437,64.27547945205485,2.17,11.019643835616437,32.13773972602743,1000,1,-0.003,-0.002,Leepa___Reshian_2022.tif,419.788835021528,0.839577670043056,0
Leepa / Reshian,2023,1375.3500000000001,10.529945205479445,67.41904109589046,2.04,10.529945205479445,33.70952054794523,1000,1,-0.022,-0.014,Leepa___Reshian_2023.tif,298.731063913629,0.5974621278272579,0
Forward Kahuta (Haveli),2021,1228.4399999999996,10.87134246575342,63.70753424657534,2.76,10.87134246575342,31.85376712328767,1000,1,-0.189,-0.123,Forward_Kahuta__Haveli__2021.tif,55.47803106945028,0.11095606213890057,0
Forward Kahuta (Haveli),2022,1200.1699999999998,11.340219178082192,64.37430136986298,2.49,11.340219178082192,32.18715068493149,1000,1,0.384,0.25,Forward_Kahuta__Haveli__2022.tif,82.65995437031921,0.16531990874063843,0
Forward Kahuta (Haveli),2023,1196.9099999999996,10.834767123287664,68.15257534246577,3.31,10.834767123287664,34.07628767123288,1000,1,-0.036,-0.023,Forward_Kahuta__Haveli__2023.tif,183.90621510132928,0.3678124302026586,0
